0,0.1255,0
20,0.502491
30,0.501454
40,0.501061
50,0.500871
60,0.500764
70,0.500699
80,0.500657
90,0.500627
100,0.500607
110,0.500592
120,0.50058
130,0.500571
140,0.500564
150,0.500559
160,0.500555
170,0.500551
180,0.500548
190,0.500546
200,0.500544
210,0.500542
220,0.500541
230,0.50054
240,0.500539
250,0.500538
260,0.500537
270,0.500537
