20,0.703708
30,0.572167
40,0.487389
50,0.425992
60,0.378483
70,0.340116
80,0.308214
90,0.28107
100,0.257637
110,0.237092
120,0.218933
130,0.202729
140,0.188177
150,0.175027
160,0.163086
170,0.152218
180,0.142266
190,0.133102
200,0.124637
210,0.116794
220,0.10952
230,0.102762
240,0.096481
250,0.0906387
260,0.0852025
270,0.0851974
